date,day,menu,temp_c,holiday,attendees
2014-09-20,Saturday,Veg Fried Rice,29,No,567
2014-09-21,Sunday,Rajma Chawal,29,No,518
2014-09-22,Monday,Rajma Chawal,35,No,475
2014-09-23,Tuesday,Chole Bhature,32,No,551
2014-09-24,Wednesday,Dal Khichdi,31,No,417
2014-09-25,Thursday,Chole Bhature,31,No,615
2014-09-26,Friday,Pasta,36,No,418
2014-09-27,Saturday,Biryani,29,Yes,412
2014-09-28,Sunday,Poori Bhaji,34,Yes,325
2014-09-29,Monday,Veg Fried Rice,37,Yes,328
2014-09-30,Tuesday,Maggi,38,No,334
2014-10-01,Wednesday,White Sauce Pasta,32,Yes,307
2014-10-02,Thursday,Dal Makhani,30,No,562
2014-10-03,Friday,Aloo Paratha,37,No,523
2014-10-04,Saturday,Dal Khichdi,33,No,481
2014-10-05,Sunday,Pav Bhaji,32,Yes,374
2014-10-06,Monday,Pav Bhaji,28,No,484
2014-10-07,Tuesday,Dal Khichdi,31,No,404
2014-10-08,Wednesday,Veg Fried Rice,33,Yes,390
2014-10-09,Thursday,Veg Fried Rice,31,No,507
2014-10-10,Friday,Chole Bhature,33,No,631
2014-10-11,Saturday,Khichdi,34,Yes,261
2014-10-12,Sunday,White Sauce Pasta,35,Yes,325
2014-10-13,Monday,Paneer Butter Masala,31,No,607
2014-10-14,Tuesday,Veg Fried Rice,36,No,477
2014-10-15,Wednesday,Idli Sambar,32,No,449
2014-10-16,Thursday,Idli Sambar,38,No,441
2014-10-17,Friday,Aloo Paratha,34,No,450
2014-10-18,Saturday,Dal Makhani,35,No,485
2014-10-19,Sunday,Poori Bhaji,34,No,431
2014-10-20,Monday,Idli Sambar,28,No,471
2014-10-21,Tuesday,Maggi,29,Yes,281
2014-10-22,Wednesday,Pav Bhaji,37,No,501
2014-10-23,Thursday,Rajma Chawal,28,No,496
2014-10-24,Friday,Paneer Butter Masala,30,No,579
2014-10-25,Saturday,Maggi,35,Yes,206
2014-10-26,Sunday,Idli Sambar,29,No,426
2014-10-27,Monday,Pasta,36,No,460
2014-10-28,Tuesday,Biryani,29,No,629
2014-10-29,Wednesday,Pav Bhaji,37,No,509
2014-10-30,Thursday,Maggi,35,No,335
2014-10-31,Friday,Veg Fried Rice,33,No,525
2014-11-01,Saturday,Veg Fried Rice,28,No,515
2014-11-02,Sunday,Paneer Butter Masala,36,No,572
2014-11-03,Monday,Biryani,32,No,576
2014-11-04,Tuesday,Pasta,30,No,455
2014-11-05,Wednesday,Rajma Chawal,29,Yes,396
2014-11-06,Thursday,Aloo Paratha,34,No,521
2014-11-07,Friday,Paneer Butter Masala,28,No,608
2014-11-08,Saturday,Pasta,37,No,403
2014-11-09,Sunday,Pav Bhaji,31,No,559
2014-11-10,Monday,Biryani,30,Yes,461
2014-11-11,Tuesday,Paneer Butter Masala,37,No,544
2014-11-12,Wednesday,Paneer Butter Masala,30,Yes,443
2014-11-13,Thursday,Paneer Butter Masala,30,Yes,542
2014-11-14,Friday,Idli Sambar,28,Yes,408
2014-11-15,Saturday,Paneer Butter Masala,38,Yes,460
2014-11-16,Sunday,Poori Bhaji,38,No,473
2014-11-17,Monday,Chole Bhature,37,No,591
2014-11-18,Tuesday,Pasta,38,No,432
2014-11-19,Wednesday,Veg Fried Rice,28,No,577
2014-11-20,Thursday,Dal Makhani,34,Yes,330
2014-11-21,Friday,Biryani,32,No,620
2014-11-22,Saturday,Pasta,34,No,469
2014-11-23,Sunday,Dal Khichdi,36,No,417
2014-11-24,Monday,Aloo Paratha,33,No,444
2014-11-25,Tuesday,Chole Bhature,36,No,553
2014-11-26,Wednesday,Maggi,36,No,387
2014-11-27,Thursday,Biryani,38,No,639
2014-11-28,Friday,Pasta,36,No,434
2014-11-29,Saturday,Paneer Butter Masala,28,No,620
2014-11-30,Sunday,Biryani,29,No,653
2014-12-01,Monday,Idli Sambar,37,No,397
2014-12-02,Tuesday,Khichdi,33,No,434
2014-12-03,Wednesday,Pav Bhaji,37,Yes,342
2014-12-04,Thursday,Pav Bhaji,38,Yes,263
2014-12-05,Friday,Dal Makhani,31,No,537
2014-12-06,Saturday,Pasta,28,Yes,305
2014-12-07,Sunday,Dal Makhani,33,No,517
2014-12-08,Monday,Paneer Butter Masala,29,No,582
2014-12-09,Tuesday,Rajma Chawal,35,No,562
2014-12-10,Wednesday,Aloo Paratha,35,No,445
2014-12-11,Thursday,Maggi,31,Yes,250
2014-12-12,Friday,Dal Makhani,36,No,559
2014-12-13,Saturday,Dal Makhani,31,No,556
2014-12-14,Sunday,Khichdi,32,Yes,244
2014-12-15,Monday,White Sauce Pasta,29,No,502
2014-12-16,Tuesday,White Sauce Pasta,34,No,460
2014-12-17,Wednesday,Poori Bhaji,33,No,453
2014-12-18,Thursday,Rajma Chawal,32,No,523
2014-12-19,Friday,Dal Khichdi,34,No,445
2014-12-20,Saturday,Idli Sambar,31,No,476
2014-12-21,Sunday,Biryani,29,No,605
2014-12-22,Monday,Aloo Paratha,28,Yes,391
2014-12-23,Tuesday,Pasta,29,No,426
2014-12-24,Wednesday,Maggi,30,No,356
2014-12-25,Thursday,Paneer Butter Masala,28,Yes,410
2014-12-26,Friday,Dal Makhani,28,No,542
2014-12-27,Saturday,Aloo Paratha,38,No,432
2014-12-28,Sunday,Paneer Butter Masala,32,Yes,476
2014-12-29,Monday,Poori Bhaji,34,No,521
2014-12-30,Tuesday,Pasta,29,No,506
2014-12-31,Wednesday,Dal Makhani,30,No,596
2015-01-01,Thursday,Rajma Chawal,33,No,547
2015-01-02,Friday,Dal Khichdi,34,No,397
2015-01-03,Saturday,Maggi,34,No,376
2015-01-04,Sunday,Pav Bhaji,34,No,468
2015-01-05,Monday,Veg Fried Rice,37,Yes,353
2015-01-06,Tuesday,Paneer Butter Masala,36,No,630
2015-01-07,Wednesday,White Sauce Pasta,28,Yes,342
2015-01-08,Thursday,Paneer Butter Masala,31,No,641
2015-01-09,Friday,Veg Fried Rice,38,No,464
2015-01-10,Saturday,Chole Bhature,33,No,631
2015-01-11,Sunday,Rajma Chawal,32,No,499
2015-01-12,Monday,Chole Bhature,29,No,645
2015-01-13,Tuesday,Khichdi,35,No,445
2015-01-14,Wednesday,Biryani,38,No,582
2015-01-15,Thursday,Pav Bhaji,33,No,503
2015-01-16,Friday,Paneer Butter Masala,28,Yes,478
2015-01-17,Saturday,Rajma Chawal,29,No,495
2015-01-18,Sunday,White Sauce Pasta,35,No,416
2015-01-19,Monday,Aloo Paratha,31,No,474
2015-01-20,Tuesday,Maggi,34,No,342
2015-01-21,Wednesday,Poori Bhaji,37,No,471
2015-01-22,Thursday,White Sauce Pasta,30,No,516
2015-01-23,Friday,Maggi,30,No,412
2015-01-24,Saturday,Chole Bhature,38,Yes,515
2015-01-25,Sunday,Aloo Paratha,35,No,519
2015-01-26,Monday,Chole Bhature,30,No,598
2015-01-27,Tuesday,Paneer Butter Masala,28,No,591
2015-01-28,Wednesday,Maggi,35,No,359
2015-01-29,Thursday,White Sauce Pasta,32,No,439
2015-01-30,Friday,Maggi,31,No,342
2015-01-31,Saturday,Maggi,34,No,331
2015-02-01,Sunday,Dal Khichdi,31,No,482
2015-02-02,Monday,Biryani,28,No,609
2015-02-03,Tuesday,Poori Bhaji,32,No,468
2015-02-04,Wednesday,Idli Sambar,37,No,393
2015-02-05,Thursday,Dal Khichdi,31,No,482
2015-02-06,Friday,Aloo Paratha,30,Yes,363
2015-02-07,Saturday,Biryani,31,No,630
2015-02-08,Sunday,Chole Bhature,34,No,540
2015-02-09,Monday,Maggi,35,Yes,132
2015-02-10,Tuesday,Aloo Paratha,31,Yes,321
2015-02-11,Wednesday,Aloo Paratha,36,Yes,349
2015-02-12,Thursday,Paneer Butter Masala,30,Yes,495
2015-02-13,Friday,White Sauce Pasta,35,No,506
2015-02-14,Saturday,Dal Makhani,36,No,541
2015-02-15,Sunday,Idli Sambar,33,Yes,307
2015-02-16,Monday,Dal Makhani,31,No,502
2015-02-17,Tuesday,Veg Fried Rice,28,No,550
2015-02-18,Wednesday,Poori Bhaji,32,No,508
2015-02-19,Thursday,Chole Bhature,38,No,537
2015-02-20,Friday,Maggi,30,No,373
2015-02-21,Saturday,Aloo Paratha,34,Yes,277
2015-02-22,Sunday,Dal Makhani,38,No,540
2015-02-23,Monday,Pav Bhaji,34,No,512
2015-02-24,Tuesday,Rajma Chawal,30,No,498
2015-02-25,Wednesday,Dal Khichdi,37,Yes,301
2015-02-26,Thursday,Dal Makhani,38,No,570
2015-02-27,Friday,Khichdi,31,No,368
2015-02-28,Saturday,Pasta,30,Yes,325
2015-03-01,Sunday,Dal Khichdi,36,No,474
2015-03-02,Monday,Dal Makhani,28,No,524
2015-03-03,Tuesday,Idli Sambar,36,Yes,249
2015-03-04,Wednesday,Aloo Paratha,32,No,465
2015-03-05,Thursday,Khichdi,30,No,422
2015-03-06,Friday,Veg Fried Rice,36,No,475
2015-03-07,Saturday,Aloo Paratha,33,No,525
2015-03-08,Sunday,Maggi,29,No,329
2015-03-09,Monday,Pasta,38,Yes,270
2015-03-10,Tuesday,Idli Sambar,31,No,450
2015-03-11,Wednesday,Dal Makhani,28,No,578
2015-03-12,Thursday,White Sauce Pasta,30,No,506
2015-03-13,Friday,Veg Fried Rice,38,No,545
2015-03-14,Saturday,Pasta,36,No,438
2015-03-15,Sunday,Biryani,35,No,649
2015-03-16,Monday,Rajma Chawal,28,No,526
2015-03-17,Tuesday,Chole Bhature,37,No,624
2015-03-18,Wednesday,Pav Bhaji,28,No,569
2015-03-19,Thursday,Aloo Paratha,34,No,494
2015-03-20,Friday,Aloo Paratha,38,No,510
2015-03-21,Saturday,Khichdi,32,No,390
2015-03-22,Sunday,Dal Makhani,36,No,496
2015-03-23,Monday,Maggi,36,No,344
2015-03-24,Tuesday,Pasta,30,Yes,267
2015-03-25,Wednesday,Veg Fried Rice,32,No,491
2015-03-26,Thursday,Biryani,38,No,584
2015-03-27,Friday,Poori Bhaji,29,No,476
2015-03-28,Saturday,Dal Khichdi,34,No,474
2015-03-29,Sunday,Poori Bhaji,31,No,517
2015-03-30,Monday,White Sauce Pasta,32,No,423
2015-03-31,Tuesday,Khichdi,36,No,391
2015-04-01,Wednesday,Biryani,28,No,621
2015-04-02,Thursday,Chole Bhature,32,No,605
2015-04-03,Friday,Pav Bhaji,38,No,445
2015-04-04,Saturday,Aloo Paratha,37,Yes,270
2015-04-05,Sunday,Biryani,30,No,628
2015-04-06,Monday,Biryani,32,No,621
2015-04-07,Tuesday,Maggi,38,No,338
2015-04-08,Wednesday,Chole Bhature,38,No,587
2015-04-09,Thursday,Chole Bhature,35,Yes,477
2015-04-10,Friday,Pav Bhaji,35,No,526
2015-04-11,Saturday,Veg Fried Rice,33,No,521
2015-04-12,Sunday,Dal Khichdi,37,No,384
2015-04-13,Monday,Idli Sambar,37,Yes,221
2015-04-14,Tuesday,Rajma Chawal,29,No,521
2015-04-15,Wednesday,Dal Makhani,35,No,578
2015-04-16,Thursday,Khichdi,34,No,426
2015-04-17,Friday,Maggi,38,No,374
2015-04-18,Saturday,Dal Makhani,35,No,538
2015-04-19,Sunday,Pasta,29,No,458
2015-04-20,Monday,Veg Fried Rice,28,No,506
2015-04-21,Tuesday,Chole Bhature,36,Yes,432
2015-04-22,Wednesday,Aloo Paratha,36,No,459
2015-04-23,Thursday,Dal Makhani,31,No,499
2015-04-24,Friday,Rajma Chawal,35,No,541
2015-04-25,Saturday,Poori Bhaji,30,No,521
2015-04-26,Sunday,White Sauce Pasta,30,No,483
2015-04-27,Monday,Dal Makhani,31,No,577
2015-04-28,Tuesday,White Sauce Pasta,30,Yes,284
2015-04-29,Wednesday,Aloo Paratha,35,No,531
2015-04-30,Thursday,Veg Fried Rice,37,No,527
2015-05-01,Friday,Khichdi,31,No,367
2015-05-02,Saturday,Rajma Chawal,36,Yes,325
2015-05-03,Sunday,Idli Sambar,35,No,411
2015-05-04,Monday,Khichdi,37,No,373
2015-05-05,Tuesday,Aloo Paratha,32,No,470
2015-05-06,Wednesday,Rajma Chawal,38,No,491
2015-05-07,Thursday,Rajma Chawal,29,No,547
2015-05-08,Friday,White Sauce Pasta,28,No,523
2015-05-09,Saturday,Dal Khichdi,34,No,459
2015-05-10,Sunday,Aloo Paratha,29,Yes,365
2015-05-11,Monday,Pav Bhaji,36,No,540
2015-05-12,Tuesday,White Sauce Pasta,29,No,441
2015-05-13,Wednesday,Rajma Chawal,29,No,571
2015-05-14,Thursday,Dal Makhani,34,Yes,395
2015-05-15,Friday,Rajma Chawal,30,Yes,407
2015-05-16,Saturday,Maggi,34,No,405
2015-05-17,Sunday,Poori Bhaji,29,No,465
2015-05-18,Monday,Aloo Paratha,31,No,543
2015-05-19,Tuesday,Biryani,28,Yes,499
2015-05-20,Wednesday,Dal Khichdi,34,No,454
2015-05-21,Thursday,Idli Sambar,30,No,450
2015-05-22,Friday,Biryani,28,Yes,531
2015-05-23,Saturday,Biryani,32,No,591
2015-05-24,Sunday,Rajma Chawal,31,No,500
2015-05-25,Monday,Chole Bhature,28,No,611
2015-05-26,Tuesday,Dal Khichdi,32,No,463
2015-05-27,Wednesday,Pasta,28,No,476
2015-05-28,Thursday,Rajma Chawal,31,No,549
2015-05-29,Friday,Idli Sambar,34,No,489
2015-05-30,Saturday,Aloo Paratha,38,No,510
2015-05-31,Sunday,Paneer Butter Masala,32,No,560
2015-06-01,Monday,Biryani,28,No,613
2015-06-02,Tuesday,Veg Fried Rice,37,No,484
2015-06-03,Wednesday,Khichdi,33,No,390
2015-06-04,Thursday,Biryani,35,No,580
2015-06-05,Friday,Dal Makhani,36,No,529
2015-06-06,Saturday,Pav Bhaji,30,No,474
2015-06-07,Sunday,Veg Fried Rice,33,No,492
2015-06-08,Monday,Dal Khichdi,32,No,393
2015-06-09,Tuesday,Aloo Paratha,31,No,457
2015-06-10,Wednesday,Maggi,38,No,298
2015-06-11,Thursday,Idli Sambar,29,No,480
2015-06-12,Friday,Rajma Chawal,32,No,543
2015-06-13,Saturday,Biryani,29,No,640
2015-06-14,Sunday,Dal Makhani,31,No,523
2015-06-15,Monday,Biryani,31,No,622
2015-06-16,Tuesday,Veg Fried Rice,29,No,572
2015-06-17,Wednesday,Poori Bhaji,34,No,426
2015-06-18,Thursday,Veg Fried Rice,32,No,570
2015-06-19,Friday,Pav Bhaji,31,No,520
2015-06-20,Saturday,Paneer Butter Masala,30,No,580
2015-06-21,Sunday,Poori Bhaji,33,No,523
2015-06-22,Monday,Khichdi,30,Yes,224
2015-06-23,Tuesday,Rajma Chawal,33,No,507
2015-06-24,Wednesday,Veg Fried Rice,29,Yes,350
2015-06-25,Thursday,Paneer Butter Masala,34,Yes,439
2015-06-26,Friday,Idli Sambar,36,Yes,323
2015-06-27,Saturday,White Sauce Pasta,36,No,412
2015-06-28,Sunday,Poori Bhaji,33,Yes,285
2015-06-29,Monday,Maggi,38,No,322
2015-06-30,Tuesday,Poori Bhaji,29,No,490
2015-07-01,Wednesday,Poori Bhaji,34,No,524
2015-07-02,Thursday,Chole Bhature,28,Yes,446
2015-07-03,Friday,Pasta,30,No,511
2015-07-04,Saturday,Aloo Paratha,32,No,457
2015-07-05,Sunday,Khichdi,32,No,379
2015-07-06,Monday,Aloo Paratha,32,No,536
2015-07-07,Tuesday,Chole Bhature,28,Yes,440
2015-07-08,Wednesday,Dal Khichdi,37,No,412
2015-07-09,Thursday,Veg Fried Rice,35,No,482
2015-07-10,Friday,Khichdi,30,Yes,310
2015-07-11,Saturday,Dal Khichdi,38,Yes,196
2015-07-12,Sunday,Chole Bhature,34,No,615
2015-07-13,Monday,Maggi,36,No,347
2015-07-14,Tuesday,Maggi,34,No,358
2015-07-15,Wednesday,White Sauce Pasta,28,No,460
2015-07-16,Thursday,Pav Bhaji,36,No,495
2015-07-17,Friday,Dal Makhani,36,Yes,382
2015-07-18,Saturday,Biryani,36,Yes,459
2015-07-19,Sunday,Veg Fried Rice,28,No,572
2015-07-20,Monday,Rajma Chawal,30,No,535
2015-07-21,Tuesday,Khichdi,31,Yes,235
2015-07-22,Wednesday,Maggi,38,No,365
2015-07-23,Thursday,Dal Makhani,30,No,534
2015-07-24,Friday,Chole Bhature,37,No,541
2015-07-25,Saturday,Khichdi,29,No,436
2015-07-26,Sunday,Veg Fried Rice,28,No,531
2015-07-27,Monday,Pasta,38,No,474
2015-07-28,Tuesday,Veg Fried Rice,28,No,538
2015-07-29,Wednesday,Khichdi,28,No,431
2015-07-30,Thursday,Paneer Butter Masala,34,No,605
2015-07-31,Friday,Pasta,36,Yes,296
2015-08-01,Saturday,Pav Bhaji,33,No,499
2015-08-02,Sunday,Biryani,38,No,620
2015-08-03,Monday,Veg Fried Rice,28,Yes,354
2015-08-04,Tuesday,Veg Fried Rice,31,No,511
2015-08-05,Wednesday,Idli Sambar,36,No,428
2015-08-06,Thursday,Maggi,35,Yes,193
2015-08-07,Friday,Dal Khichdi,32,No,397
2015-08-08,Saturday,Poori Bhaji,30,No,516
2015-08-09,Sunday,Dal Makhani,38,No,546
2015-08-10,Monday,Khichdi,34,No,370
2015-08-11,Tuesday,Pasta,31,No,509
2015-08-12,Wednesday,Maggi,36,Yes,164
2015-08-13,Thursday,White Sauce Pasta,30,Yes,308
2015-08-14,Friday,Pasta,30,Yes,299
2015-08-15,Saturday,Poori Bhaji,30,Yes,383
2015-08-16,Sunday,Maggi,29,No,342
2015-08-17,Monday,Poori Bhaji,29,No,536
2015-08-18,Tuesday,Biryani,28,Yes,502
2015-08-19,Wednesday,Biryani,30,No,615
2015-08-20,Thursday,Veg Fried Rice,31,No,519
2015-08-21,Friday,Aloo Paratha,30,Yes,373
2015-08-22,Saturday,Maggi,29,No,386
2015-08-23,Sunday,Paneer Butter Masala,38,No,537
2015-08-24,Monday,Pav Bhaji,37,No,518
2015-08-25,Tuesday,Poori Bhaji,28,No,471
2015-08-26,Wednesday,Veg Fried Rice,38,No,476
2015-08-27,Thursday,Idli Sambar,28,Yes,232
2015-08-28,Friday,Rajma Chawal,32,No,486
2015-08-29,Saturday,Paneer Butter Masala,33,No,580
2015-08-30,Sunday,Aloo Paratha,33,No,517
2015-08-31,Monday,Poori Bhaji,34,Yes,314
2015-09-01,Tuesday,White Sauce Pasta,32,Yes,306
2015-09-02,Wednesday,Veg Fried Rice,38,No,545
2015-09-03,Thursday,White Sauce Pasta,32,Yes,340
2015-09-04,Friday,Biryani,38,No,591
2015-09-05,Saturday,Dal Khichdi,36,Yes,269
2015-09-06,Sunday,Rajma Chawal,37,No,535
2015-09-07,Monday,Dal Khichdi,33,No,445
2015-09-08,Tuesday,Maggi,30,No,407
2015-09-09,Wednesday,Biryani,33,Yes,381
2015-09-10,Thursday,Rajma Chawal,31,No,518
2015-09-11,Friday,White Sauce Pasta,35,No,512
2015-09-12,Saturday,Chole Bhature,32,No,590
2015-09-13,Sunday,Pasta,38,No,480
2015-09-14,Monday,Poori Bhaji,31,Yes,251
2015-09-15,Tuesday,Dal Makhani,37,No,536
2015-09-16,Wednesday,Paneer Butter Masala,37,Yes,388
2015-09-17,Thursday,Biryani,32,Yes,474
2015-09-18,Friday,Rajma Chawal,34,No,567
2015-09-19,Saturday,Pasta,33,No,438
2015-09-20,Sunday,Idli Sambar,34,No,423
2015-09-21,Monday,Pav Bhaji,30,No,548
2015-09-22,Tuesday,Dal Khichdi,29,No,433
2015-09-23,Wednesday,Veg Fried Rice,28,No,518
2015-09-24,Thursday,Khichdi,33,No,385
2015-09-25,Friday,Maggi,31,Yes,224
2015-09-26,Saturday,Biryani,33,Yes,474
2015-09-27,Sunday,Pasta,30,No,451
2015-09-28,Monday,Pav Bhaji,34,No,468
2015-09-29,Tuesday,Rajma Chawal,33,Yes,383
2015-09-30,Wednesday,White Sauce Pasta,34,Yes,315
2015-10-01,Thursday,Pav Bhaji,30,No,496
2015-10-02,Friday,Dal Makhani,34,No,516
2015-10-03,Saturday,Dal Khichdi,35,No,406
2015-10-04,Sunday,Idli Sambar,29,Yes,351
2015-10-05,Monday,Biryani,36,No,553
2015-10-06,Tuesday,Pav Bhaji,29,No,498
2015-10-07,Wednesday,Dal Makhani,34,No,499
2015-10-08,Thursday,Dal Makhani,29,No,573
2015-10-09,Friday,Idli Sambar,37,No,480
2015-10-10,Saturday,Aloo Paratha,37,No,428
2015-10-11,Sunday,Rajma Chawal,32,No,576
2015-10-12,Monday,Dal Khichdi,31,No,484
2015-10-13,Tuesday,Idli Sambar,37,No,438
2015-10-14,Wednesday,Idli Sambar,34,No,401
2015-10-15,Thursday,Pasta,29,No,472
2015-10-16,Friday,Dal Makhani,37,Yes,359
2015-10-17,Saturday,Aloo Paratha,33,Yes,363
2015-10-18,Sunday,Khichdi,29,No,450
2015-10-19,Monday,Pasta,37,No,451
2015-10-20,Tuesday,Poori Bhaji,33,Yes,285
2015-10-21,Wednesday,Paneer Butter Masala,37,No,538
2015-10-22,Thursday,Pav Bhaji,29,No,532
2015-10-23,Friday,Pasta,28,No,451
2015-10-24,Saturday,Maggi,28,Yes,210
2015-10-25,Sunday,Aloo Paratha,31,No,466
2015-10-26,Monday,White Sauce Pasta,28,No,527
2015-10-27,Tuesday,Pasta,38,No,486
2015-10-28,Wednesday,Idli Sambar,29,Yes,310
2015-10-29,Thursday,Khichdi,31,Yes,262
2015-10-30,Friday,Maggi,35,No,351
2015-10-31,Saturday,Veg Fried Rice,32,No,500
2015-11-01,Sunday,Pav Bhaji,32,No,506
2015-11-02,Monday,Pav Bhaji,33,No,463
2015-11-03,Tuesday,Paneer Butter Masala,33,No,608
2015-11-04,Wednesday,Poori Bhaji,36,No,446
2015-11-05,Thursday,Veg Fried Rice,36,No,512
2015-11-06,Friday,Poori Bhaji,31,No,500
2015-11-07,Saturday,Veg Fried Rice,38,No,515
2015-11-08,Sunday,Poori Bhaji,38,No,443
2015-11-09,Monday,Pasta,38,No,407
2015-11-10,Tuesday,Poori Bhaji,29,No,442
2015-11-11,Wednesday,White Sauce Pasta,28,No,458
2015-11-12,Thursday,Chole Bhature,36,No,620
2015-11-13,Friday,Chole Bhature,33,No,624
2015-11-14,Saturday,White Sauce Pasta,33,No,466
2015-11-15,Sunday,Rajma Chawal,33,No,495
2015-11-16,Monday,Paneer Butter Masala,35,No,615
2015-11-17,Tuesday,Maggi,37,No,388
2015-11-18,Wednesday,Dal Khichdi,33,No,427
2015-11-19,Thursday,Rajma Chawal,38,No,469
2015-11-20,Friday,Dal Makhani,37,No,557
2015-11-21,Saturday,Rajma Chawal,33,Yes,345
2015-11-22,Sunday,Pasta,33,No,464
2015-11-23,Monday,Veg Fried Rice,30,No,498
2015-11-24,Tuesday,Rajma Chawal,29,No,553
2015-11-25,Wednesday,Pasta,34,No,445
2015-11-26,Thursday,Veg Fried Rice,38,No,500
2015-11-27,Friday,Maggi,37,No,374
2015-11-28,Saturday,Biryani,38,Yes,435
2015-11-29,Sunday,Khichdi,30,Yes,250
2015-11-30,Monday,Maggi,28,No,339
2015-12-01,Tuesday,Aloo Paratha,33,No,532
2015-12-02,Wednesday,Dal Makhani,28,Yes,381
2015-12-03,Thursday,Idli Sambar,33,No,434
2015-12-04,Friday,Idli Sambar,34,No,436
2015-12-05,Saturday,White Sauce Pasta,37,No,473
2015-12-06,Sunday,Rajma Chawal,35,No,525
2015-12-07,Monday,White Sauce Pasta,29,Yes,275
2015-12-08,Tuesday,Biryani,29,No,578
2015-12-09,Wednesday,Chole Bhature,30,No,580
2015-12-10,Thursday,Veg Fried Rice,35,No,557
2015-12-11,Friday,Dal Makhani,36,No,487
2015-12-12,Saturday,Pav Bhaji,36,No,503
2015-12-13,Sunday,Pasta,38,No,435
2015-12-14,Monday,Dal Makhani,37,No,565
2015-12-15,Tuesday,Dal Makhani,32,No,586
2015-12-16,Wednesday,Rajma Chawal,32,No,536
2015-12-17,Thursday,White Sauce Pasta,36,No,414
2015-12-18,Friday,Biryani,33,Yes,499
2015-12-19,Saturday,Pav Bhaji,36,No,494
2015-12-20,Sunday,Aloo Paratha,30,No,457
2015-12-21,Monday,Aloo Paratha,33,No,474
2015-12-22,Tuesday,Veg Fried Rice,37,No,557
2015-12-23,Wednesday,Veg Fried Rice,33,No,531
2015-12-24,Thursday,Paneer Butter Masala,33,No,601
2015-12-25,Friday,Pav Bhaji,31,No,549
2015-12-26,Saturday,Pav Bhaji,32,No,518
2015-12-27,Sunday,Maggi,30,No,345
2015-12-28,Monday,Rajma Chawal,33,No,515
2015-12-29,Tuesday,Dal Makhani,33,No,557
2015-12-30,Wednesday,White Sauce Pasta,28,No,485
2015-12-31,Thursday,Pav Bhaji,29,Yes,333
2016-01-01,Friday,Dal Makhani,30,No,498
2016-01-02,Saturday,Khichdi,38,Yes,186
2016-01-03,Sunday,Rajma Chawal,28,No,544
2016-01-04,Monday,Aloo Paratha,38,No,512
2016-01-05,Tuesday,Rajma Chawal,33,No,528
2016-01-06,Wednesday,Aloo Paratha,34,No,447
2016-01-07,Thursday,Dal Khichdi,30,No,403
2016-01-08,Friday,Khichdi,31,No,452
2016-01-09,Saturday,Maggi,36,No,389
2016-01-10,Sunday,Idli Sambar,29,No,460
2016-01-11,Monday,Idli Sambar,32,No,405
2016-01-12,Tuesday,Maggi,34,No,339
2016-01-13,Wednesday,Poori Bhaji,37,No,488
2016-01-14,Thursday,White Sauce Pasta,33,No,452
2016-01-15,Friday,Pasta,34,No,445
2016-01-16,Saturday,Pav Bhaji,36,No,539
2016-01-17,Sunday,Poori Bhaji,29,No,502
2016-01-18,Monday,Dal Khichdi,35,No,428
2016-01-19,Tuesday,White Sauce Pasta,30,No,524
2016-01-20,Wednesday,Dal Makhani,33,No,531
2016-01-21,Thursday,Idli Sambar,29,No,435
2016-01-22,Friday,Chole Bhature,36,No,533
2016-01-23,Saturday,Dal Khichdi,30,No,469
2016-01-24,Sunday,Maggi,36,No,300
2016-01-25,Monday,Dal Makhani,35,No,483
2016-01-26,Tuesday,Dal Makhani,35,Yes,388
2016-01-27,Wednesday,Rajma Chawal,29,No,516
2016-01-28,Thursday,Chole Bhature,28,No,568
2016-01-29,Friday,Pasta,37,No,486
2016-01-30,Saturday,Maggi,31,No,394
2016-01-31,Sunday,Maggi,36,No,327
2016-02-01,Monday,Dal Makhani,31,No,559
2016-02-02,Tuesday,Aloo Paratha,36,Yes,350
2016-02-03,Wednesday,Khichdi,35,No,386
2016-02-04,Thursday,Aloo Paratha,28,No,543
2016-02-05,Friday,Veg Fried Rice,34,No,483
2016-02-06,Saturday,Dal Makhani,30,No,498
2016-02-07,Sunday,Biryani,31,Yes,442
2016-02-08,Monday,Pasta,38,No,472
2016-02-09,Tuesday,Chole Bhature,33,No,634
2016-02-10,Wednesday,Dal Khichdi,34,No,395
2016-02-11,Thursday,Dal Makhani,30,No,590
2016-02-12,Friday,Dal Makhani,37,Yes,391
2016-02-13,Saturday,Pasta,36,Yes,271
2016-02-14,Sunday,Chole Bhature,30,No,647
2016-02-15,Monday,Biryani,32,No,620
2016-02-16,Tuesday,Dal Makhani,32,No,585
2016-02-17,Wednesday,White Sauce Pasta,29,No,446
2016-02-18,Thursday,Khichdi,28,No,418
2016-02-19,Friday,Biryani,28,Yes,515
2016-02-20,Saturday,Dal Makhani,32,No,532
2016-02-21,Sunday,Pav Bhaji,32,No,508
2016-02-22,Monday,Dal Makhani,34,No,513
2016-02-23,Tuesday,Poori Bhaji,33,No,447
2016-02-24,Wednesday,Dal Khichdi,38,No,374
2016-02-25,Thursday,Idli Sambar,36,No,442
2016-02-26,Friday,Biryani,37,No,613
2016-02-27,Saturday,Pav Bhaji,36,No,458
2016-02-28,Sunday,Dal Makhani,28,No,520
2016-02-29,Monday,Maggi,29,No,403
2016-03-01,Tuesday,Maggi,34,Yes,282
